"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","W4Efsd 3","W4Efsd 5","W4Efsd 6","FQ2IWe src","Jn12ke src","ah5Ghc","AJB7ye","AJB7ye 2","ah5Ghc 2","ah5Ghc 3","M4A5Cf","e4rVHe"
"","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","",""
"https://www.google.com/maps/place/Domino%27s+Pizza/data=!4m7!3m6!1s0x2e6f1d005987eac1:0xc49a6e9d9b3a76d3!8m2!3d-6.7476257!4d108.562256!16s%2Fg%2F11y0tq14qt!19sChIJweqHWQAdby4R03Y6m51umsQ?authuser=0&hl=id&rclk=1","Domino's Pizza","4,9","(312)","Pizza","·","Jl. Ciremai Raya No.104","Buka","· Tutup pukul 23.45","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHVghsBKdIVGquEW-DmJ1hGx4PIPy2_m81-rViJ64PWCzNEargVefIa7BJgSkuY809s__EDPZ-bxOnoeli3n4cPbj8IQIzNRv1xUHUWDg0O4Fydz1kB7IHLOGcDxP60Lo8NRGCawsPpHAc=w80-h141-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya baik banget, tempatnya bersih dan yang pasti pizzanya enakkk""","","","","","",""
"https://www.google.com/maps/place/Red+Pizza+Tungku/data=!4m7!3m6!1s0x2e6f1d14ff80143f:0xd73f388fae149222!8m2!3d-6.7245827!4d108.5501512!16s%2Fg%2F11y8gd0zhd!19sChIJPxSA_xQdby4RIpIUro84P9c?authuser=0&hl=id&rclk=1","Red Pizza Tungku","4,5","(46)","Pizza","·","Jl. DR. Cipto Mangunkusumo No.157 C","Buka","· Tutup pukul 21.45","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGp-0ZfZ6ZKpLWYrx4QM6K1PO0TKW7lvp8ZN4VN6NAZGCWTTKnh_zKNUrfKvA26wEBgEVfqSx95hnDOpTfeheKPb8z8v13wdkd6c7g65Fpg1xUkhVzcQFpkjW9PZBHaFKiPx1nF=w163-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Enak pizzanya tipis dan ga keras, lasagna enak, chesee stik jg enak.""","·","Rp 25–50 rb","","","",""
"https://www.google.com/maps/place/Pizza+Hut+Restoran/data=!4m7!3m6!1s0x2e6f1d2e820379d9:0xbc7a30d11df49143!8m2!3d-6.7295085!4d108.5461919!16s%2Fg%2F11f6dt46l3!19sChIJ2XkDgi4dby4RQ5H0HdEwerw?authuser=0&hl=id&rclk=1","Pizza Hut Restoran","4,9","(4.963)","Pizza","·","·","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHXRu_0420L3ClWg50fFK_-1UU2cRtAjVyetHAfekwilrX2PS2kgbU8TpIN5C9VYmXbvVQXN1Oh1cHTxIIzDmyOo5tRAEOpogI3v6yzdphNqWPMdjRcyJNbGTu7QNXTI3noT6MMXw5XGlsl=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Overall experience: 10/10, would def come back sih, thank u","·","$$","pizza","hut😻""","",""
"https://www.google.com/maps/place/Chicken+Chick+Pizza+%26+Burger/data=!4m7!3m6!1s0x2e6f1d8d946460b3:0x604da9cbbb31d708!8m2!3d-6.7371627!4d108.5505694!16s%2Fg%2F11gfgp6410!19sChIJs2BklI0dby4RCNcxu8upTWA?authuser=0&hl=id&rclk=1","Chicken Chick Pizza & Burger","4,4","(21)","Pizza","·","Jl. Pangeran Drajat No.161","Buka","· Tutup pukul 22.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=D-umH32XM1hm4X3pw72-zQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=192.66592&pitch=0&thumbfov=100","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Acara sekolah TK nganter anak2""","","","","","",""
"https://www.google.com/maps/place/Red+Pizza+Chicken+%26+Burger/data=!4m7!3m6!1s0x2e6f1d99281f01c3:0x514af8d0c508d351!8m2!3d-6.745016!4d108.5633644!16s%2Fg%2F11cjh_2x_x!19sChIJwwEfKJkdby4RUdMIxdD4SlE?authuser=0&hl=id&rclk=1","Red Pizza Chicken & Burger","4,5","(421)","Pizza","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0qb7_7sTOYspVLvVY2Ma75214J0ggFRWaWaishwt4sfRCLouQnaQ-IhSjim0chEzWxDDa876PUiD1uEUAll7_Z1VOQv5E59AYl-Pvc8e2XFJ0Q0O83afq7APjNrjcRn-FjQb0SQ=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pizzanya terkesan hambar, tapi sesuai dengan harganya, reasonable.""","·","Rp 25–50 rb","","","",""
"https://www.google.com/maps/place/Sang+Pizza/data=!4m7!3m6!1s0x2e6f1dc509691a15:0x62b2630fb61707b4!8m2!3d-6.7515261!4d108.5555916!16s%2Fg%2F11vsxy5pfs!19sChIJFRppCcUdby4RtAcXtg9jsmI?authuser=0&hl=id&rclk=1","Sang Pizza","4,3","(8)","Pizza","·","JL CIREMAI GIRI BLOK WI - 10 RT 001 RW 17 KEL KECAPI KEC HARJAMUKTI KOTA","Buka","· Tutup pukul 23.30","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFHOqEZoqucbeaidiEBiraBY2z4D1FR1qWB1ZVoW-mVqv27A6mT-jzLllGi-jZLbwnfBGNVLC7cICWNKW8U8T1ppexYz37rNSJklMmyqnWnBPr9qodOndgHsf785znm5JkFZCw2dg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Semoga bisa dijadikan bahan evaluasi untuk tim Sang","","","Pizza",".""","",""
"https://www.google.com/maps/place/Domino%27s+Pizza+Cirebon/data=!4m7!3m6!1s0x2e6ee31fe7d64bad:0x650ac2c516a6f722!8m2!3d-6.7113668!4d108.547847!16s%2Fg%2F11n1736t4g!19sChIJrUvW5x_jbi4RIvemFsXCCmU?authuser=0&hl=id&rclk=1","Domino's Pizza Cirebon","4,6","(958)","Pizza","·","Ruko Cirebon Bisnis Center, Jl. Tuparev Kav B1 & B2","Buka","· Tutup pukul 02.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHFLKtwMGYrhIO9sH5AVK5au5CpOsuqaL5knX-BnepuxCS3nYiCHRneoW9nE486OQgDn-YNX3Kzz1zJUvHhehAjLiiwuknTUDEqnqwIokksbIaOGRBZ7u0_WLt6mybVSBfEYk7wAA=w80-h142-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","·","$$","pizza","nya enak, gede dan mengenyangkan, ada yg murah juga harganya""","",""
"https://www.google.com/maps/place/Pizza+Hut+Restoran/data=!4m7!3m6!1s0x2e6ee268e62934cb:0x3910643f81d8417c!8m2!3d-6.7112552!4d108.5562754!16s%2Fg%2F1td8f5_0!19sChIJyzQp5mjibi4RfEHYgT9kEDk?authuser=0&hl=id&rclk=1","Pizza Hut Restoran","4,7","(7.762)","Pizza","·","Jl. Kartini No.29","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAF-Vu9S0J7BbAF5Zw8revgf-XXi5AEe1J2yHio8Ad_RlwGjUVuNY6uleUXeMfXd5-JwgV2pMCTVVO1HaPiCpEPYIo3HNZa-GuxMQLbm-r8RXEKxikMvbPgHqpQryXgUlMBY0CkA=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempatnya enak, pelayanannya bagus, pelayan ramah,","·","$$","pizza","nya juga mantap.""","",""
"https://www.google.com/maps/place/Pizza+Hut+Delivery+-+PHD+Indonesia/data=!4m7!3m6!1s0x2e6f1d98da415765:0xc99b858d20dabfd3!8m2!3d-6.7459222!4d108.5634034!16s%2Fg%2F11hc_1p9f5!19sChIJZVdB2pgdby4R07_aII2Fm8k?authuser=0&hl=id&rclk=1","Pizza Hut Delivery - PHD Indonesia","4,7","(843)","Stan Pizza","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAH4pGSAbWaq3IZV0d9oTkOF3ocu4CrwB1tAWRxesmqMLG2m-ILTOHIY8IgbTBV_FVJBL52VIXfZvTiL46dDw_sbeoVZLHx36KLSr4gu-hp4FhOoXA-SKFYu_DNysJhB6hmG__wBQDLushdQ=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak rasa","·","$$","pizza","😁 a lil bit pricey""","",""
"https://www.google.com/maps/place/Red+Pizza+Tungku+Sumber/data=!4m7!3m6!1s0x2e6f1f000a0dc323:0x34305a969e813c92!8m2!3d-6.7584532!4d108.4967863!16s%2Fg%2F11zjfnyl3w!19sChIJI8MNCgAfby4RkjyBnpZaMDQ?authuser=0&hl=id&rclk=1","Red Pizza Tungku Sumber","4,6","(62)","Pizza","·","Jl. Pangeran Cakrabuana No.98","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE6NxVagip7sJ0vv0242cWyXJQQCcbnByV3sTWIsvRLBy1zLEoA5V5Tv784FpI9pmvBGVIAxqiQBB_6rO853cbuaFiCR5a30O_EIv6_JDaf3jXMAB12F_xOMhWkgc7Gxpw9wYWOAMetP5Fn=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cukup enak","·","Rp 25–50 rb","pizza","nya, tipis tapi masih lembutt, ini yang di cari2.""","",""
"https://www.google.com/maps/place/KEDAI+OISHII/data=!4m7!3m6!1s0x2e6f1d007e224fb5:0x72ae2b09b5f8f652!8m2!3d-6.7298989!4d108.5349454!16s%2Fg%2F11wj9gk2g_!19sChIJtU8ifgAdby4RUvb4tQkrrnI?authuser=0&hl=id&rclk=1","KEDAI OISHII","5,0","(2)","Pizza","·","7GCM+2XW, Jl. Stadion Bima","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEk3wJ906czZMbIEwE-_4hysYILZyiq3Db96xfqq8jYRtnvR9O7qwUohlwMMnNyHMzv1qSGYneqOO0Fet8XJC6xq6jh3BxCS66CdKQxK4lM23s6ChVuIp15Zpji-uo7UdNPbFmCjg=w122-h92-k-no","","Makan di tempat","","","Bawa pulang","","·",""
"https://www.google.com/maps/place/Pizza+Mama+Lita/data=!4m7!3m6!1s0x2e6f1d001bfa1a3d:0xab96dad3ece62a01!8m2!3d-6.762237!4d108.5615047!16s%2Fg%2F11wqfy_l1b!19sChIJPRr6GwAdby4RASrm7NPalqs?authuser=0&hl=id&rclk=1","Pizza Mama Lita","4,7","(11)","Italia","·","Jl. Pamengkang Raya No.no","","","https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVfWkpUHe0VlV8cbWYzdRjuQ1M_xFpkqDXDXNmLRP2VR1aAvL_Gf_1VWZN6QJNDl4RPjbxlNoy1BfN_IdiSBDAdTpUKe1VUbNC3tc_HS6_0IZYATxiHqlA78QKuShmxAJrexlkBTM6SYhu=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasa","","","pizza","nya mantap ,cuman sayang jauh wilayah nya😁""","",""
"https://www.google.com/maps/place/Pizza+Hut+Delivery+-+PHD+Indonesia/data=!4m7!3m6!1s0x2e6ee34f2a56c7c3:0xc0c183b6ac447846!8m2!3d-6.7112761!4d108.5421133!16s%2Fg%2F11h31_qkpc!19sChIJw8dWKk_jbi4RRnhErLaDwcA?authuser=0&hl=id&rclk=1","Pizza Hut Delivery - PHD Indonesia","4,6","(954)","Stan Pizza","·","·","Buka","· Tutup pukul 23.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGJXvLi9zlg55prHXquKA4qRAPzM4_5BKtkub9KRy4Gxanwcl6CF1vSThmnNzfP3bTojlrOY1L1AWJ_uCLyy_V4Dc80UQwxVglMYu8_6OAvyfzJDcP7SM8heu7pc4tgjEJ7eB8MiQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","·","$$","Pizza","enak sekali""","",""
"https://www.google.com/maps/place/Pizza+Lunga+Talun/data=!4m7!3m6!1s0x2e6f1f0759a6ba95:0x3e65293549a34ebb!8m2!3d-6.7544852!4d108.5178803!16s%2Fg%2F11wft5nycy!19sChIJlbqmWQcfby4Ru06jSTUpZT4?authuser=0&hl=id&rclk=1","Pizza Lunga Talun","4,7","(3)","Stan Pizza","·","Jl. Jembatan Merah","Segera tutup","· 21.00 · Buka Sel pukul 14.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHddi2rkLAMdBiEdwTCE81ZLwgaAk-kcpjvTghgkZ2AuDoWY4K2gDccdUtYLwPsNMqv6ft8V00P1lhQHRXZyBmig8ZqrreB1ESE-JU0NsL7BetyVgud7TrjfOpsqgdLNZS1JBmxdg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Dapet promo beli 2 gratis 1... Terimakasih","","","pizza","lunga...""","",""
"https://www.google.com/maps/place/PD+Pizza+Desa,ALFIN+THAI+TEA+DN+ALFIN+BOBA/data=!4m7!3m6!1s0x2e6f1dfdca937d53:0xa08297b9948b0efa!8m2!3d-6.7611067!4d108.5452145!16s%2Fg%2F11r7vmspdg!19sChIJU32Tyv0dby4R-g6LlLmXgqA?authuser=0&hl=id&rclk=1","PD Pizza Desa,ALFIN THAI TEA DN ALFIN BOBA","5,0","(1)","Pizza","·","Jl. Pramuka Sitopeng","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHbGGlhRjAXgn8s2v7ZN9IxZpbgdSfthiWVud34CJUOY8NquQWjJWCnMVzcmERO-9-fiWOrAxWj5wZWhsUg0f6LtwRFsSkM0puf-OFuSNnxFIo0roYaqT1YDDD8qh3uttyfB4=w135-h92-k-no","","Makan di tempat","","","Bawa pulang","Pesan antar","·",""
"https://www.google.com/maps/place/Roti+dan+Pizza+MARUNEZ/data=!4m7!3m6!1s0x2e6f1f00079a77a9:0x33e14ea41472a50!8m2!3d-6.7549537!4d108.5074375!16s%2Fg%2F11y4r3c2ts!19sChIJqXeaBwAfby4RUCpHQeoUPgM?authuser=0&hl=id&rclk=1","Roti dan Pizza MARUNEZ","5,0","(19)","Toko Roti","·","6GW4+2X7, Taman sumber indah L35","Tutup","· Buka Jum pukul 19.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGVS_vAYAY1_PMZLkOQBClxUeWtHGaCIf0aQ2pdAwPQ8r5neBahsY5ThPZhKxdot01aEBMNeZhoJ9EWbusuNC9hqjI54RWz09x23Rf0tMmCti89-hZiSY_xyc_ANcuBF2MVmGiL=w122-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rekomended .""","","","","","",""
"https://www.google.com/maps/place/Pizza+Hagi+Delivery/data=!4m7!3m6!1s0x2e6f1f8b4d719607:0xbf22db863a6f1db4!8m2!3d-6.760115!4d108.5132996!16s%2Fg%2F11l6gpt96s!19sChIJB5ZxTYsfby4RtB1vOobbIr8?authuser=0&hl=id&rclk=1","Pizza Hagi Delivery","5,0","(2)","Toko Roti","·","Jl. Akasia 4 bumi arumsari No.153","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHknyahwWkV7EKBWvfwrtyEBDeGh9-9T2rqGvfFqBtdW1D4tuIpBbrHE1rQ42nyRhQGy5CoTScHuO9vvFCyBKdY4vse9KYfcZMSA5HNl1U9psDGgACF5GLKVm9twYb8aI_61nMTzII61REJ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rasanya mantap harganya bersahabat""","","","","","",""
"https://www.google.com/maps/place/Pizza+Hut+Delivery+-+PHD+Indonesia/data=!4m7!3m6!1s0x2e6f1f5367e8d7e3:0x6ee74a8f02638fde!8m2!3d-6.7585519!4d108.4909278!16s%2Fg%2F11j33yk9ry!19sChIJ49foZ1Mfby4R3o9jAo9K524?authuser=0&hl=id&rclk=1","Pizza Hut Delivery - PHD Indonesia","4,8","(766)","Stan Pizza","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0E3hmmmzQTo_LKyEoVs0Sd2AhUC5MeWBvGYEodt8PNfLeW6ZXztiB9A_z6TJcN06vrw28hOQ-8RakNHPMm_N-gbuTvFpr_6vqW3KigmEo-Z83UJhQ3gGZVEy0PpNi-btLeFXFOQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","·","$$","Pizza","enak sekali""","",""
"https://www.google.com/maps/place/Javana+Pizza+dan+LimaWarna/data=!4m7!3m6!1s0x2e6ee3f243dbcfb7:0x22083190fa443244!8m2!3d-6.724624!4d108.5715429!16s%2Fg%2F11m_lx08cs!19sChIJt8_bQ_Ljbi4RRDJE-pAxCCI?authuser=0&hl=id&rclk=1","Javana Pizza dan LimaWarna","5,0","(2)","Pizza","·","Jl. Kasepuhan No.21","Segera tutup","· 21.00 · Buka Sel pukul 09.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAGZYH6O1UQJ3EGSS5lr_RHlX_0zRGMM7D0LHDsyGPb1yH5-bh7NrK1TNURRKt42xNXTjNsssT6m9pMmTr3pU3m36Ifufgp__zlg2ntD8tTJkqkTxRCph75PSu9BWtmTUo44dMaOqQ=w80-h168-k-no","","Makan di tempat","","","Bawa pulang","Pesan antar","·",""
"https://www.google.com/maps/place/Pizza+Season/data=!4m7!3m6!1s0x2e6ee3007d9ca663:0x1a2caf47e2014107!8m2!3d-6.7105199!4d108.5520247!16s%2Fg%2F11vxx6ggxk!19sChIJY6acfQDjbi4RB0EB4kevLBo?authuser=0&hl=id&rclk=1","Pizza Season","5,0","(1)","Pizza","·","Jl. Sukasari No.11","Tutup","· Buka Sab pukul 10.00","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rLGME_8843JGJS3e5OHFmA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=301.89053&pitch=0&thumbfov=100","","Makan di tempat","","","Bawa pulang","","·",""
"https://www.google.com/maps/place/PD+Pizza+Desa,ALFIN+THAI+TEA+DN+ALFIN+BOBA/data=!4m7!3m6!1s0x2e6f1dfdca937d53:0xa08297b9948b0efa!8m2!3d-6.7611067!4d108.5452145!16s%2Fg%2F11r7vmspdg!19sChIJU32Tyv0dby4R-g6LlLmXgqA?authuser=0&hl=id&rclk=1","PD Pizza Desa,ALFIN THAI TEA DN ALFIN BOBA","5,0","(1)","Pizza","·","Jl. Pramuka Sitopeng","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAHHbGGlhRjAXgn8s2v7ZN9IxZpbgdSfthiWVud34CJUOY8NquQWjJWCnMVzcmERO-9-fiWOrAxWj5wZWhsUg0f6LtwRFsSkM0puf-OFuSNnxFIo0roYaqT1YDDD8qh3uttyfB4=w135-h92-k-no","","Makan di tempat","","","Bawa pulang","Pesan antar","·",""
"https://www.google.com/maps/place/Moniq+Resto+%26+Bakery/data=!4m7!3m6!1s0x2e6ee35e890f5163:0xb3de4f63011cf979!8m2!3d-6.7204799!4d108.5596083!16s%2Fg%2F11ts026pb3!19sChIJY1EPiV7jbi4RefkcAWNP3rM?authuser=0&hl=id&rclk=1","Moniq Resto & Bakery","4,4","(408)","Restoran","·","Jl. Ratu Mas Gandasari No.73","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEfzaeCJx1zVrhWHwhMwMmpxD2nEW9dP7E_UKYiOpeolSqTfKRkArPBGLwRzSjq7sJvWpaev6F0m1BohOy660kX09B-mNNez0Mc97M28gz8ZyTbmU9ts6VX9B_L9PF65sFsFvQ=w92-h92-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Over all 7/10
Untuk","·","Rp 50–75 rb","pizza","nya basic sih, enak semuanya.""","",""
"https://www.google.com/maps/place/Pizza+Hut+Delivery+-+PHD+Indonesia/data=!4m7!3m6!1s0x2e6f1f5367e8d7e3:0x6ee74a8f02638fde!8m2!3d-6.7585519!4d108.4909278!16s%2Fg%2F11j33yk9ry!19sChIJ49foZ1Mfby4R3o9jAo9K524?authuser=0&hl=id&rclk=1","Pizza Hut Delivery - PHD Indonesia","4,8","(766)","Stan Pizza","·","·","Buka","· Tutup pukul 22.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAE0E3hmmmzQTo_LKyEoVs0Sd2AhUC5MeWBvGYEodt8PNfLeW6ZXztiB9A_z6TJcN06vrw28hOQ-8RakNHPMm_N-gbuTvFpr_6vqW3KigmEo-Z83UJhQ3gGZVEy0PpNi-btLeFXFOQ=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","·","$$","Pizza","enak sekali""","",""
"https://www.google.com/maps/place/Bolen+Kabbieta/data=!4m7!3m6!1s0x2e6ee36e29e3e7db:0x292a962520064980!8m2!3d-6.7326583!4d108.5275075!16s%2Fg%2F11jt5ls9kr!19sChIJ2-fjKW7jbi4RgEkGICWWKik?authuser=0&hl=id&rclk=1","Bolen Kabbieta","5,0","(33)","Toko Makanan","·","Komplek Bima Terrace Blok B.37","Tutup","· Buka Sel pukul 08.00","https://lh3.googleusercontent.com/gps-cs-s/APNQkAEZmNYytdoXXPfXt6JSDWj3Tk00YccCpEyRYhExZPaL9hqZZGB9ihxlXVYWmhAh_buLP9o-fW6yUZ2OiRYDt4BoXK9SYNbNusjuZbUrAuaD2MSiWx4ClzAWXky1iphdE2aHHf6fDg=w80-h106-k-no","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Selalu order roti","","","pizza","nya.. Enak.. Bikin nagih.. 🥰""","",""
