"hfpxzc href","qBF1Pd","MW4etd","UY7F9","W4Efsd","W4Efsd 2","doJOZc","W4Efsd 3","W4Efsd 4","W4Efsd 5","W4Efsd 6","W4Efsd 7","UsdlK","Cw1rxd","R8c4Qb","Jn12ke src","ah5Ghc","lcr4fd href","Cw1rxd 2","R8c4Qb 2"
"https://www.google.com/maps/place/Alfamart+Basuki+Rahmat+Palembang/data=!4m7!3m6!1s0x2e3b75d2b6999f13:0x9ee70ad067958cf1!8m2!3d-2.957474!4d104.7415841!16s%2Fg%2F11g9vp2vhf!19sChIJE5-ZttJ1Oy4R8YyVZ9AK554?authuser=0&hl=id&rclk=1","Alfamart Basuki Rahmat Palembang","3,1","(23)","Minimarket","·","","·","Jl. Jend. Basuki Rachmat, RT.12/RW.0","Buka 24 jam","","·","1 500 959","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat yang strategis""","","",""
"https://www.google.com/maps/place/Indomaret+Ahmad+Yani+3/data=!4m7!3m6!1s0x2e3b7620ce1bf629:0x5ab628310d641ce2!8m2!3d-2.9934603!4d104.780824!16s%2Fg%2F11gfjrzfpm!19sChIJKfYbziB2Oy4R4hxkDTEotlo?authuser=0&hl=id&rclk=1","Indomaret Ahmad Yani 3","4,5","(46)","Minimarket","·","","2Q4J+J88, Jl. Jenderal Ahmad Yani","","Buka","· Tutup pukul 22.00","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tokonya besar, luas dan ramai, ada ATM BCA juga""","","",""
"https://www.google.com/maps/place/Toko+Erna/data=!4m7!3m6!1s0x2e3b76df3dc43fef:0xf95be93b43f458fd!8m2!3d-2.9333759!4d104.7968752!16s%2Fg%2F11c45tzw6k!19sChIJ7z_EPd92Oy4R_Vj0QzvpW_k?authuser=0&hl=id&rclk=1","Toko Erna","4,9","(58)","Minimarket","·","","·","Jl. Karya Jaya","Segera tutup","· 21.00 · Buka Sel pukul 07.00","","","","Rute","","Belanja di toko","","",""
"https://www.google.com/maps/place/MEGA+MURAH+%28MINIMARKET+DAN+PERLENGKAPAN+RUMAH+TANGGA%29/data=!4m7!3m6!1s0x2e3b77c10f536c17:0xf8591bb9940e4538!8m2!3d-2.9949381!4d104.8073698!16s%2Fg%2F11whzbl83_!19sChIJF2xTD8F3Oy4ROEUOlLkbWfg?authuser=0&hl=id&rclk=1","MEGA MURAH (MINIMARKET DAN PERLENGKAPAN RUMAH TANGGA)","4,1","(20)","Minimarket","·","","Jl. DI Panjaitan No. 46 Komperta Baguskuning Plaju","","Segera tutup","· 21.00 · Buka Sel pukul 08.00","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""murah , lengkap dan tmpt ny enak""","","",""
"https://www.google.com/maps/place/MITRA+MINIMARKET/data=!4m7!3m6!1s0x2e3b75dd8059c557:0xc93e19a8580c216c!8m2!3d-2.9373788!4d104.7105423!16s%2Fg%2F11f73t7fr5!19sChIJV8VZgN11Oy4RbCEMWKgZPsk?authuser=0&hl=id&rclk=1","MITRA MINIMARKET","5,0","(4)","Minimarket","·","","Jl. Perumda I No.Kel","·","Tutup","· Buka Sel pukul 07.00","","0831-9091-8238","","Rute","","","","",""
"https://www.google.com/maps/place/Indomaret+Puncak+Sekuning/data=!4m7!3m6!1s0x2e3b75e9d197c8a5:0x9a427dca6fb5cc43!8m2!3d-2.9771801!4d104.737374!16s%2Fg%2F1pzy3zhy7!19sChIJpciX0el1Oy4RQ8y1b8p9Qpo?authuser=0&hl=id&rclk=1","Indomaret Puncak Sekuning","3,4","(40)","Minimarket","·","","·","Buka 24 jam","","Jl. Puncak Sekuning No.22-23, RT.23/RW.07","","","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cocok bnget buat tmpat ngbrol2.""","http://indomaret.co.id/","","Rute"
"https://www.google.com/maps/place/MINIMARKET+BINA+PRAJA/data=!4m7!3m6!1s0x2e3b75b0713f4aa9:0xd2dff909c1d3f1ba!8m2!3d-2.9755985!4d104.7501312!16s%2Fg%2F11gk8pnb8r!19sChIJqUo_cbB1Oy4RuvHTwQn539I?authuser=0&hl=id&rclk=1","MINIMARKET BINA PRAJA","5,0","(2)","Minimarket","·","","2QF2+Q36, Jl. Ade Irma Nasution","·","Tutup","· Buka Sel pukul 07.00","","(0711) 5556143","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""minimarketnya pegawai pemerintahan""","","",""
"https://www.google.com/maps/place/Reymartcafe/data=!4m7!3m6!1s0x2e3b75d092ab7de7:0x28d4e5458c475456!8m2!3d-2.965778!4d104.7438324!16s%2Fg%2F11c6z247dy!19sChIJ532rktB1Oy4RVlRHjEXl1Cg?authuser=0&hl=id&rclk=1","Reymartcafe","4,4","(13)","Minimarket","·","","·","Jl. Letnan Hadin No.3518","Buka","· Tutup pukul 22.00","·","0851-5664-7343","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Terima Kasih yang Sudah Berbelanja di Toko""","","",""
"https://www.google.com/maps/place/Minimarket+Kurnia/data=!4m7!3m6!1s0x2e3b750078dfbf3f:0xe87602a91f2a3007!8m2!3d-2.9791917!4d104.7167484!16s%2Fg%2F11vx8qwm67!19sChIJP7_feAB1Oy4RBzAqH6kCdug?authuser=0&hl=id&rclk=1","Minimarket Kurnia","5,0","(1)","Minimarket","·","","2PC8+8MH, Jl. Kancil Putih Pulau","·","Segera tutup","· 20.30 · Buka Sel pukul 07.00","","0813-7912-4312","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Soalnya nama bapak kawan saya""","","",""
"https://www.google.com/maps/place/Lotte+Grosir+Palembang/data=!4m7!3m6!1s0x2e3b7685190b3c0b:0x894bdfec74c7d7ac!8m2!3d-2.949367!4d104.7611677!16s%2Fg%2F1tr6ppm_!19sChIJCzwLGYV2Oy4RrNfHdOzfS4k?authuser=0&hl=id&rclk=1","Lotte Grosir Palembang","4,4","(1.540)","Grosir","·","","·","Segera tutup","· 21.00 · Buka Sel pukul 07.00","Palembang Trade Center, Jl. R. Sukamto Patal Pusri No.65 PTC) Blok H","·","0811-1350-7232","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Belanja nyaman ,lengkap, harga murah, pelayananan baik""","https://order.lottemart.co.id/","","Rute"
"https://www.google.com/maps/place/Minimarket+Atha+mart+2/data=!4m7!3m6!1s0x2e3b9f00797e8597:0xae675867dce9d6dc!8m2!3d-3.0023199!4d104.7296241!16s%2Fg%2F11lv4snt4r!19sChIJl4V-eQCfOy4R3Nbp3GdYZ64?authuser=0&hl=id&rclk=1","Minimarket Atha mart 2","5,0","(9)","Minimarket","·","","Jl. Sultan M. Mansyur No.808","","","","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan baik , barang murah dan terjangkau""","","",""
"https://www.google.com/maps/place/Alfamart+Raya+Alang+Alang+Lebar/data=!4m7!3m6!1s0x2e3b749714170205:0x3888c10b3f421f58!8m2!3d-2.9310457!4d104.6881999!16s%2Fg%2F11b7r7t_g9!19sChIJBQIXFJd0Oy4RWB9CPwvBiDg?authuser=0&hl=id&rclk=1","Alfamart Raya Alang Alang Lebar","4,5","(477)","Minimarket","·","","·","Jl. Tembus Terminal Alang-Alang Lebar Rt. 12 Rw. 05 Ds. Alangalang Lebar","Buka 24 jam","","·","1 500 959","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Alfamart yang berdekatan dengan kantor depo Palembang""","","",""
"https://www.google.com/maps/place/Indomaret+%7C+Sialang+-+Kota+Palembang+%7C+Siaran/data=!4m7!3m6!1s0x5451002359fd43f:0x82cc5e16bc3c1772!8m2!3d-2.9313252!4d104.7908684!16s%2Fg%2F11b7hpyms_!19sChIJP9SfNQIQRQURchc8vBZezII?authuser=0&hl=id&rclk=1","Indomaret | Sialang - Kota Palembang | Siaran","3,9","(22)","Minimarket","·","","·","Buka","· Tutup pukul 22.00","3Q9R+F89, Jl. Siaran","·","0897-3074-392","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Rehab plafon...""","http://indomaret.co.id/","","Rute"
"https://www.google.com/maps/place/Indomaret+Padat+Karya+34/data=!4m7!3m6!1s0x2e3b77fad024e605:0x76869fa686965efc!8m2!3d-2.9402783!4d104.8022484!16s%2Fg%2F11gx_xclqk!19sChIJBeYk0Pp3Oy4R_F6WhqafhnY?authuser=0&hl=id&rclk=1","Indomaret Padat Karya 34","4,6","(183)","Toko bahan makanan","·","","·","3R52+VVQ","Buka","· Tutup pukul 22.11","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Di sini sudah Ado atmi yang biso tarik duit untuk segalo bank""","","",""
"https://www.google.com/maps/place/Indomaret+R.Soekamto+I/data=!4m7!3m6!1s0x2e3b7681537291af:0x8599441a9f8b060c!8m2!3d-2.9524391!4d104.7577748!16s%2Fg%2F11c6qq8g_0!19sChIJr5FyU4F2Oy4RDAaLnxpEmYU?authuser=0&hl=id&rclk=1","Indomaret R.Soekamto I","3,9","(16)","Minimarket","·","","·","Buka 24 jam","","2QX5+24C","·","1 500 580","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanannya sangat bagus, tempatnya bersih dan parkirannya cukup luas""","http://indomaret.co.id/","","Rute"
"https://www.google.com/maps/place/Alfamart+PSI+Lautan+2/data=!4m7!3m6!1s0x2e3b9e094b46b669:0x1ed9bd37267532b9!8m2!3d-3.0094843!4d104.7463196!16s%2Fg%2F11bc73gpd0!19sChIJabZGSwmeOy4RuTJ1Jje92R4?authuser=0&hl=id&rclk=1","Alfamart PSI Lautan 2","4,4","(53)","Minimarket","·","","·","Jl. Pangeran Sido Ing Lautan R No.Kel","Buka","· Tutup pukul 22.00","·","1 500 959","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Kasir udah ramah, eeh si yg katanya pejabat alfamartnya yg tidak ramah😞""","","",""
"https://www.google.com/maps/place/Mozaik+Mart+-+Distributor+Frozen+Food+Palembang/data=!4m7!3m6!1s0x2e3b74248c55c63d:0x84e457819b0c0bc!8m2!3d-2.9436366!4d104.7428806!16s%2Fg%2F11b8c475m_!19sChIJPcZVjCR0Oy4RvMCwGXhFTgg?authuser=0&hl=id&rclk=1","Mozaik Mart - Distributor Frozen Food Palembang","4,8","(76)","Minimarket","·","","·","Segera tutup","· 21.00 · Buka Sel pukul 07.00","Jl. Malaka (H. Sanusi) No.58 RT.34 RW.05 Lebong Siareng","·","0821-4372-5352","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada jual donat kentang frozen ndak kak ?""","http://frozenfoodpalembang.com/","","Rute"
"https://www.google.com/maps/place/Indomaret+Perintis+Kemerdekaan/data=!4m7!3m6!1s0x2e3b766a943023a7:0x53c1250acfb702a4!8m2!3d-2.9760852!4d104.7785603!16s%2Fg%2F11bbt69h4w!19sChIJpyMwlGp2Oy4RpAK3zwolwVM?authuser=0&hl=id&rclk=1","Indomaret Perintis Kemerdekaan","3,1","(14)","Minimarket","·","","·","Jl. Perintis Kemerdekaan","Buka","· Tutup pukul 22.00","·","0816-500-580","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Beli rokok samping hotel lendodis""","","",""
"https://www.google.com/maps/place/MINIMARKET+SRIWIJAYA/data=!4m7!3m6!1s0x2e3b77c14b6a1ed3:0x55590d9ac375627e!8m2!3d-2.9797839!4d104.7748078!16s%2Fg%2F11ghs557gs!19sChIJ0x5qS8F3Oy4RfmJ1w5oNWVU?authuser=0&hl=id&rclk=1","MINIMARKET SRIWIJAYA","","","Minimarket","·","","Jl. Slamet Riady","·","Buka","· Tutup pukul 00.00","","0823-8004-0077","","Rute","","","","",""
"https://www.google.com/maps/place/Alfamart+Simpang+Lapas+Pakjo/data=!4m7!3m6!1s0x2e3b75b158d6c8eb:0x5ae1fb7346f83c92!8m2!3d-2.9624!4d104.7218526!16s%2Fg%2F11c6w1fcjw!19sChIJ68jWWLF1Oy4Rkjz4RnP74Vo?authuser=0&hl=id&rclk=1","Alfamart Simpang Lapas Pakjo","4,5","(877)","Toko bahan makanan","·","","·","Jl. Inspektur Marzuki No.2096","Buka 24 jam","","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""enak banget buat nyantai""","","",""
"https://www.google.com/maps/place/Alfamart+Prajurit+Nazaruddin/data=!4m7!3m6!1s0x2e3b770295ad617f:0xb0b02dc0342dff49!8m2!3d-2.9480133!4d104.7999312!16s%2Fg%2F11bzrpwx6m!19sChIJf2GtlQJ3Oy4RSf8tNMAtsLA?authuser=0&hl=id&rclk=1","Alfamart Prajurit Nazaruddin","4,2","(85)","Minimarket","·","","·","Jl. Prajurit Nazaruddin, RT.13/RW.1","Buka","· Tutup pukul 22.00","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Cukup lengkap""","","",""
"https://www.google.com/maps/place/Pasaraya+JM+Plaza/data=!4m7!3m6!1s0x2e3b760edc6f2bf5:0xc5265fa05a923bbd!8m2!3d-2.9831451!4d104.7590525!16s%2Fg%2F1hc2bj5jt!19sChIJ9Stv3A52Oy4RvTuSWqBfJsU?authuser=0&hl=id&rclk=1","Pasaraya JM Plaza","4,4","(3.281)","Pusat Perbelanjaan","·","","Jl. Letkol Iskandar No.578","·","Segera tutup","· 21.00 · Buka Sel pukul 10.00","","(0711) 357582","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada","","",""
"https://www.google.com/maps/place/Indomaret+Segaran/data=!4m7!3m6!1s0x2e3b7610ecd83125:0x38639f250ec75068!8m2!3d-2.9811957!4d104.7656274!16s%2Fg%2F1hm4ch5hb!19sChIJJTHY7BB2Oy4RaFDHDiWfYzg?authuser=0&hl=id&rclk=1","Indomaret Segaran","3,9","(16)","Minimarket","·","","·","Buka","· Tutup pukul 22.00","2Q98+G7C, Jl. Segaran","","","","Situs Web","","Pesan antar","https://indomaret.co.id/","","Rute"
"https://www.google.com/maps/place/Minimarket+Murah+Meriah/data=!4m7!3m6!1s0x2e3b75f16932a75d:0x1615ce617a5b5932!8m2!3d-2.9896868!4d104.7358469!16s%2Fg%2F11hbkg0319!19sChIJXacyafF1Oy4RMllbemHOFRY?authuser=0&hl=id&rclk=1","Minimarket Murah Meriah","2,6","(46)","Minimarket","·","","·","2P6P+48H","Tutup","· Buka Sel pukul 08.00","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","",""
"https://www.google.com/maps/place/MiniMarket+SigMart/data=!4m7!3m6!1s0x2e3b759e0ca09c33:0x7c4e950593f5cead!8m2!3d-2.9814758!4d104.7068031!16s%2Fg%2F11f3q428p8!19sChIJM5ygDJ51Oy4Rrc71kwWVTnw?authuser=0&hl=id&rclk=1","MiniMarket SigMart","4,1","(10)","Pusat Perbelanjaan","·","","2P94+CP3, Jl. Tj. Barangan","","Segera tutup","· 21.00 · Buka Sel pukul 08.00","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""","","",""
"https://www.google.com/maps/place/Minimarket+Rajawali/data=!4m7!3m6!1s0x2e3b75b7ab98037d:0xb345eb3310d6a2a5!8m2!3d-2.9647947!4d104.7261!16s%2Fg%2F1hm2q_hhg!19sChIJfQOYq7d1Oy4RpaLWEDPrRbM?authuser=0&hl=id&rclk=1","Minimarket Rajawali","4,2","(5)","Pusat Perbelanjaan","·","","2PPG+3CQ, Jl. Way Hitam","","","","","","","Rute","","","","",""
"https://www.google.com/maps/place/Indomaret+Veteran+2/data=!4m7!3m6!1s0x2e3b766caf563d83:0x90a74d470eda983e!8m2!3d-2.9745949!4d104.7706403!16s%2Fg%2F11b772xq17!19sChIJgz1Wr2x2Oy4RPpjaDkdNp5A?authuser=0&hl=id&rclk=1","Indomaret Veteran 2","3,7","(23)","Minimarket","·","","·","2QGC+576, Jl. Veteran","Buka","· Tutup pukul 22.00","·","(021) 1500580","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Tempat luas dan parkir gratis, itulah yg dicafi pembeli heheh.""","","",""
"https://www.google.com/maps/place/Indomaret+Angkatan+45+Palembang/data=!4m7!3m6!1s0x2e3b75dcd47c9b17:0x89dfa454d911e32f!8m2!3d-2.9706033!4d104.736401!16s%2Fg%2F1q64701r_!19sChIJF5t81Nx1Oy4RL-MR2VSk34k?authuser=0&hl=id&rclk=1","Indomaret Angkatan 45 Palembang","3,5","(23)","Minimarket","·","","Jl. Angkatan 45 Lorok Pakjo Ilir Barat 1","Buka","· Tutup pukul 22.00","·","","0816-500-580","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Lengkap dan ramah""","http://www.indomaret.co.id/","","Rute"
"https://www.google.com/maps/place/MINIMARKET+BUNDA+NAY/data=!4m7!3m6!1s0x2e3b77eed1a9e1f9:0x52b0af464b906264!8m2!3d-2.9651746!4d104.7529318!16s%2Fg%2F11qn4xg_c9!19sChIJ-eGp0e53Oy4RZGKQS0avsFI?authuser=0&hl=id&rclk=1","MINIMARKET BUNDA NAY","5,0","(5)","Toko","·","","2QM3+W5M, Lorong Makmur I","","","","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""semoga dan sukses usaha nya""","","",""
"https://www.google.com/maps/place/Indomaret+%7C+9+Ilir/data=!4m7!3m6!1s0x2e3b767325b54f39:0x26c719178c7c54e0!8m2!3d-2.9755157!4d104.7603854!16s%2Fg%2F11b76tsxq5!19sChIJOU-1JXN2Oy4R4FR8jBcZxyY?authuser=0&hl=id&rclk=1","Indomaret | 9 Ilir","4,4","(7)","Minimarket","·","","2QF6+Q5R, Jl. Veteran","Buka 24 jam","","·","","0896-2351-1503","","Situs Web","","Pesan antar","http://indomaret.com/","","Rute"
"https://www.google.com/maps/place/Indomaret+H+Sanusi/data=!4m7!3m6!1s0x2e3b7431e6d12597:0x2c3a00be0eeb14c3!8m2!3d-2.9489174!4d104.7425219!16s%2Fg%2F11b6df7jvg!19sChIJlyXR5jF0Oy4RwxTrDr4AOiw?authuser=0&hl=id&rclk=1","Indomaret H Sanusi","3,0","(45)","Minimarket","·","","·","Jl. Sosial","Buka 24 jam","","·","0816-500-580","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Banyak macam brg kebutuhan sehari-hari & bisa di kunjungi 24jam..🙏""","","",""
"https://www.google.com/maps/place/MM.+Furqon/data=!4m7!3m6!1s0x5450446e31ac627:0xac92d0651e6b196!8m2!3d-2.9907772!4d104.7861572!16s%2Fg%2F11b7hp9chl!19sChIJJ8Ya40YERQURlrHmUQYtyQo?authuser=0&hl=id&rclk=1","MM. Furqon","4,3","(24)","Toko bahan makanan","·","","·","2Q5P+MFM, Jl. Jenderal Ahmad Yani","Buka","· Tutup pukul 21.30","·","(0711) 515705","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Selalu memberikan pelayanan yang baik buat konsumennya""","","",""
"https://www.google.com/maps/place/PT+Sumber+Alfaria+Trijaya+Tbk+-+Palembang/data=!4m7!3m6!1s0x2e3b74911f744099:0x3b7408502e120b99!8m2!3d-2.9303078!4d104.687959!16s%2Fg%2F11g6z11lsh!19sChIJmUB0H5F0Oy4RmQsSLlAIdDs?authuser=0&hl=id&rclk=1","PT Sumber Alfaria Trijaya Tbk - Palembang","4,3","(130)","Minimarket","·","","JL. Tembus Terminal Alang - Alang Lebar, RT. 12 RW. 05, Kelurahan Talang Kelapa, Kecamatan Alang - Alang Lebar, Palembang, 30154","","Tutup","· Buka Sel pukul 09.00","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Satpam nya juga ramah walaupun ada seberapa yang tidak se ramah bank BCA.""","","",""
"https://www.google.com/maps/place/JM+Lemabang/data=!4m7!3m6!1s0x2e3b77b3dc1b4fc3:0x8c670f3aed6c3a78!8m2!3d-2.9670395!4d104.7865378!16s%2Fg%2F11f8mkk9dh!19sChIJw08b3LN3Oy4ReDps7ToPZ4w?authuser=0&hl=id&rclk=1","JM Lemabang","4,6","(3.164)","Pusat Perbelanjaan","·","","Jl. R. E. Martadinata No.1909","·","Buka","· Tutup pukul 22.00","","(0711) 5573822","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada","","",""
"https://www.google.com/maps/place/FMX+Siloam+Sriwijaya+Palembang/data=!4m7!3m6!1s0x2e3b756afa8837d7:0x13be1772cc51ca8a!8m2!3d-2.9775227!4d104.7425039!16s%2Fg%2F11vbyqn7p8!19sChIJ1zeI-mp1Oy4RispRzHIXvhM?authuser=0&hl=id&rclk=1","FMX Siloam Sriwijaya Palembang","5,0","(5)","Minimarket","·","","Jl. POM IX","Segera tutup","· 21.00 · Buka Sel pukul 07.00","·","","0897-6029-539","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pelayanan yg sangat baik""","https://shop.hypermart.co.id/hypermart/select-store.php","","Rute"
"https://www.google.com/maps/place/Alfamart/data=!4m7!3m6!1s0x2e3b752590077fdb:0xec0f90ff6fe84ef7!8m2!3d-2.93704!4d104.69025!16s%2Fg%2F11k8642m0d!19sChIJ238HkCV1Oy4R907ob_-QD-w?authuser=0&hl=id&rclk=1","Alfamart","4,2","(14)","Minimarket","·","","·","Jl. Talang Klp., RT.79/RW.08","Buka 24 jam","","·","(021) 1500959","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Pas ditanya juga langsung tau kurang berapa.""","","",""
"https://www.google.com/maps/place/Minimarket+dia+1/data=!4m7!3m6!1s0x2e3b77005e68aed5:0x15f18cbf96695c8f!8m2!3d-2.9729011!4d104.7676312!16s%2Fg%2F11yw2p0_fq!19sChIJ1a5oXgB3Oy4Rj1xplr-M8RU?authuser=0&hl=id&rclk=1","Minimarket dia 1","","","Minimarket","·","","Jl. Betet No.49","","","","","","","Rute","","","","",""
"https://www.google.com/maps/place/Liza+Minimarket/data=!4m7!3m6!1s0x2e3b9ddec109cb17:0x1b15fcb6020d2714!8m2!3d-3.0187997!4d104.7562759!16s%2Fg%2F11bzrpsn6n!19sChIJF8sJwd6dOy4RFCcNArb8FRs?authuser=0&hl=id&rclk=1","Liza Minimarket","4,5","(2)","Minimarket","·","","XQJ4+FGJ, Jl. Aiptu A Wahab","·","Segera tutup","· 21.00 · Buka Sel pukul 08.00","","0812-7306-5227","","Rute","","","","",""
"https://www.google.com/maps/place/Indomaret+Azhari+2/data=!4m7!3m6!1s0x2e3b76237c01bef1:0x1e645b808833432!8m2!3d-2.9878432!4d104.7810301!16s%2Fg%2F11b7q1zcsq!19sChIJ8b4BfCN2Oy4RMjSDCLhF5gE?authuser=0&hl=id&rclk=1","Indomaret Azhari 2","4,5","(176)","Toko bahan makanan","·","","·","2Q6J+VC6, Jl. KH. Azhari","Buka","· Tutup pukul 22.00","","","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Saat pulang kerja pasti mampir buat beli minuman dingin""","","",""
"https://www.google.com/maps/place/Toko+Rak+Minimarket+Palembang/data=!4m7!3m6!1s0x2e3b73d539701643:0x35e8127e45bdaedf!8m2!3d-2.9129684!4d104.6588605!16s%2Fg%2F11y1xg3qb9!19sChIJQxZwOdVzOy4R3669RX4S6DU?authuser=0&hl=id&rclk=1","Toko Rak Minimarket Palembang","5,0","(8)","Toko","·","","·","Jl. Raya Palembang - Jambi No.KM. 15, RT.22/RW.04","Tutup","· Buka Sel pukul 08.00","·","0821-7636-7299","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Harga sesuai kualitas dan pelayanan ke cs nya bagus.""","","",""
"https://www.google.com/maps/place/ALFAMART+MAYOR+ZEN+2/data=!4m7!3m6!1s0x2e3b77b248c598b5:0xefb41ca48c3d738b!8m2!3d-2.9680856!4d104.8031099!16s%2Fg%2F11b76f787q!19sChIJtZjFSLJ3Oy4Ri3M9jKQctO8?authuser=0&hl=id&rclk=1","ALFAMART MAYOR ZEN 2","3,8","(25)","Minimarket","·","","·","Jl. May Zen, RT.07/RW.01","Buka","· Tutup pukul 22.00","·","1 500 959","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""pelayanan terbaik""","","",""
"https://www.google.com/maps/place/Alfamart+Sukabangun+Sukarami/data=!4m7!3m6!1s0x2e3b743f32b9063d:0xbdf8177e02faa09b!8m2!3d-2.942732!4d104.7308113!16s%2Fg%2F11b7c72d96!19sChIJPQa5Mj90Oy4Rm6D6An4X-L0?authuser=0&hl=id&rclk=1","Alfamart Sukabangun Sukarami","3,6","(31)","Minimarket","·","","·","Jl. Sukabangun II, RT.26/RW.04","Buka","· Tutup pukul 22.00","·","1 500 959","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Ada meja dan kursi sehingga bisa nongkrong didepan""","","",""
"https://www.google.com/maps/place/Minimarket+mega/data=!4m7!3m6!1s0x2e3b750070e19d59:0x6f158fe2366ee188!8m2!3d-2.9293769!4d104.7207922!16s%2Fg%2F11ywp_wkfm!19sChIJWZ3hcAB1Oy4RiOFuNuKPFW8?authuser=0&hl=id&rclk=1","Minimarket mega","","","Toko umum","·","","3PCC+68V, Jl. Teratai","","","","","","","Rute","","","","",""
"https://www.google.com/maps/place/Warung+Jujuk+%28Indah+Food+Palembang%29/data=!4m7!3m6!1s0x2e3b77612311f3fd:0xd587ce5ebf509232!8m2!3d-2.9920637!4d104.7708273!16s%2Fg%2F11qpj94by2!19sChIJ_fMRI2F3Oy4RMpJQv17Oh9U?authuser=0&hl=id&rclk=1","Warung Jujuk (Indah Food Palembang)","5,0","(20)","Minimarket","·","","Jl Kha Azhari Lr. Amal Setia","·","Buka","· Tutup pukul 23.30","","0897-8736-113","","Rute","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""lemak nian mulai dari gorengan samo seblaknyo, murah pulo.""","","",""
"https://www.google.com/maps/place/Minimarket+Graha+Tiara/data=!4m7!3m6!1s0x2e3b75004ea2db2d:0xb377f1b467bf4a37!8m2!3d-2.9418738!4d104.7435852!16s%2Fg%2F11xtb07t6f!19sChIJLduiTgB1Oy4RN0q_Z7Txd7M?authuser=0&hl=id&rclk=1","Minimarket Graha Tiara","1,0","(1)","Toko Swalayan","·","","Jl. R.A. Abusamah No.3548","","Segera tutup","· 21.05 · Buka Sel pukul 07.30","","","","Rute","","","","",""
"https://www.google.com/maps/place/Alfamart/data=!4m7!3m6!1s0x2e3b755189457357:0xee10444c13a60ebf!8m2!3d-2.9259588!4d104.7143206!16s%2Fg%2F11k8636gds!19sChIJV3NFiVF1Oy4Rvw6mE0xEEO4?authuser=0&hl=id&rclk=1","Alfamart","2,7","(10)","Minimarket","·","","·","Km. 9 No. 1, Jl. Kolonel H. Barlian","Buka","· Tutup pukul 22.00","·","1 500 959","","Rute","","Pesan antar","","",""
"https://www.google.com/maps/place/Indomaret+Sukawinatan/data=!4m7!3m6!1s0x545101b21a0c4c3:0x1b933f1a05adb7c0!8m2!3d-2.926484!4d104.749189!16s%2Fg%2F11b7glc5hp!19sChIJw8SgIRsQRQURwLetBRo_kxs?authuser=0&hl=id&rclk=1","Indomaret Sukawinatan","4,4","(175)","Minimarket","·","","·","Tutup","· Buka Sel pukul 07.00","3PFX+CM4, Jl. Mr. Sudarman Ganda Subrata","·","0878-5205-3722","","Situs Web","https://ssl.gstatic.com/local/servicebusiness/default_user.png","""Bagus, kasirnya ramah""","http://indomaret.co.id/","","Rute"
